AB019495	74635
AB043871	4054
AB043872	4054
AB071690	171929
AB076568	3311
AB280739	49827
AB456054	159033
AB456060	2708
AB456061	2708
AB456064	37656
AB456065	37656
AB456074	43166
AB456075	43166
AB456076	43166
AB456077	43166
AB456079	2711
AB456090	85571
AB456091	85571
AB456092	85571
AB456115	85571
AB456116	43166
AB456118	159033
AB456120	2711
AB456125	43166
AB456126	43166
AB456127	2711
AB456128	2708
AB457301	55670
AB571153	85571
AB854485	49827
AF046938	41496
AF046950	41492
AF047924	4232
AF047927	4232
AF055755	32247
AF055756	32247
AF055757	32247
AF058463	34317
AF118917	13427
AF163494	3747
AF179581	51240
AF185620	36596
AF186477	3750
AF186478	3750
AF186479	3750
AF186480	3750
AF186481	3750
AF186482	3750
AF186483	3750
AF186484	3750
AF250023	121718
AF250292	82423
AF274532	4054
AF274533	4054
AF274534	4054
AF297333	13451
AF297334	13451
AF297335	13451
AF303021	145754
AF303809	51240
AF315492	4442
AF318756	36596
AF369161	38860
AF382730	13750
AF382732	180763
AF399875	51240
AF399876	51240
AF419778	69266
AF422114	41496
AF426374	78511
AF440256	36777
AF493996	41492
AF494007	41492
AJ297579	78511
AJ409895	70073
AJ409898	155109
AJ409916	155124
AJ633290	50225
AJ633447	13427
AJ633450	13427
AJ633451	13427
AJ633453	13427
AJ633456	13427
AJ633457	13427
AJ744951	155124
AJ746374	13427
AJ746375	13427
AJ746376	13427
AJ746377	13427
AJ746378	13427
AJ746379	13427
AJ746388	13427
AJ746395	13427
AJ746396	13427
AJ746397	13427
AJ746398	13427
AJ746399	13427
AJ746400	13427
AJ746401	13427
AJ746402	13427
AJ746403	13427
AJ746404	13427
AJ746405	13427
AJ746406	13427
AJ746407	13427
AJ746408	13427
AJ746409	13427
AJ746410	13427
AJ786235	4054
AM050819	70073
AM050821	155109
AM234149	119949
AM398230	85571
AY006366	13451
AY065623	49827
AY074725	3641
AY074726	3641
AY074727	3641
AY074728	3641
AY074729	3641
AY096014	4442
AY183491	185542
AY183492	185542
AY218946	13427
AY233326	4054
AY274570	69266
AY445199	261776
AY504694	13427
AY506645	38860
AY506650	39338
AY548192	4054
AY548211	50225
AY581782	271192
AY615669	34317
AY615670	34317
AY615671	34317
AY615672	34317
AY615673	34317
AY615674	34317
AY615675	34317
AY615676	34317
AY615677	34317
AY615678	34317
AY615679	34317
AY615680	34317
AY626431	106677
AY818198	32247
AY818214	211815
AY818217	32247
AY826254	41522
AY862576	50225
AY862583	50225
DQ064590	94328
DQ189090	39338
DQ191445	3311
DQ284918	4054
DQ339097	4054
DQ339098	4054
DQ339099	4054
DQ521258	4202
DQ667225	38868
DQ667244	29719
DQ667291	39338
EF141011	51240
EF211083	36596
EF211084	36596
EF211085	36596
EF372233	3311
EF419480	145754
EF419481	145754
EF419482	145754
EF457686	155124
EF483943	4222
EF483944	4222
EF483945	4222
EF483946	4222
EF483947	4222
EF483948	4222
EF483949	4222
EF483950	4222
EF544738	4442
EF544739	4442
EF544740	4442
EF544741	4442
EF544742	4442
EF544743	4442
EF544744	4442
EF544745	4442
EF590763	43166
EF590764	85571
EF590778	185542
EF694711	34317
EU000600	155124
EU150074	3750
EU150075	3750
EU150076	3750
EU179212	127986
EU188893	183260
EU188894	183260
EU188895	183260
EU188896	183260
EU347722	155124
EU350117	3311
EU413918	97441
EU413919	97441
EU413920	97441
EU413921	97441
EU413922	97441
EU430658	97441
EU579772	4442
EU579773	4442
EU579774	4442
EU592011	4222
EU592017	4054
EU592020	4054
EU592021	4054
EU592025	4054
EU592027	4054
EU592029	4054
EU643829	3311
EU785940	271192
EU796895	39338
EU796897	185542
FJ004849	4442
FJ004850	4442
FJ004851	4442
FJ004852	4442
FJ004859	4442
FJ004882	4442
FJ004883	4442
FJ004884	4442
FJ004885	4442
FJ004886	4442
FJ004887	4442
FJ004888	4442
FJ010588	13750
FJ011736	13451
FJ356167	3747
FJ394705	185542
FJ432121	4442
FJ434164	37656
FJ503007	137220
FJ539127	4222
FJ593178	4054
FJ641910	43166
FJ641911	2711
FJ641912	2711
FJ641913	2711
FJ641914	2711
FJ641915	85571
FJ641916	85571
FJ641917	85571
FJ641918	2711
FJ641919	2711
FJ641920	2711
FJ641921	2711
FJ641922	2711
FJ641926	85571
FJ641928	85571
FJ641929	85571
FJ641930	85571
FJ641931	85571
FJ641932	85571
FJ641933	85571
FJ641934	85571
FJ641935	85571
FJ641936	85571
FJ641937	85571
FJ641938	85571
FJ641939	85571
FJ641940	2711
FJ641941	2711
FJ641942	2711
FJ641955	159033
FJ641956	37656
FJ641964	159033
FJ641966	159033
FJ649670	36596
FJ810003	661339
