2708	1
2709	2
2711	1
2762	1
2769	1
2771	1
2777	1
2779	1
2782	1
2786	1
2787	1
2788	1
2792	1
2801	1
2822	1
2829	1
2843	1
2850	1
2856	1
2858	1
2872	1
2880	1
2889	1
2898	1
2903	1
3003	1
3005	1
3016	1
3034	1
3037	1
3039	1
3040	1
3046	1
3055	1
3074	1
3075	1
3076	1
3077	1
3083	1
3088	1
3099	1
3102	1
3105	1
3107	1
3111	1
3117	1
3125	1
3130	1
3144	1
3159	1
3171	1
3175	1
3180	1
3190	1
3192	1
3197	1
3213	1
3218	1
3234	1
3240	1
3252	1
3258	1
3261	1
3262	1
3277	1
3281	1
3284	1
3316	1
3317	1
3322	1
3324	1
3327	1
3329	1
3330	1
3331	1
3332	1
3334	1
3335	1
3339	1
3342	1
3343	1
3346	1
3348	1
3349	1
3350	1
3352	1
3355	1
3369	1
3371	1
3377	1
3381	1
3382	1
3383	1
3389	1
3390	1
3391	1
3396	1
3403	1
3406	1
3407	1
3410	1
3411	1
3412	1
3414	1
3415	1
3420	1
3435	1
3442	1
3444	1
3449	1
3453	1
3454	1
3469	1
3472	1
3483	1
3485	1
3486	1
3490	1
3494	1
3498	1
3501	1
3505	1
3510	1
3512	1
3516	1
3517	1
3522	1
3527	1
3528	1
3530	1
3533	1
3535	1
3538	1
3541	1
3555	1
3557	1
3559	1
3562	1
3565	1
3567	1
3570	1
3580	1
3583	1
3589	1
3592	1
3597	1
3605	2
3610	1
3617	1
3621	1
3625	1
3627	1
3631	1
3634	1
3635	1
3636	1
3638	1
3641	1
3645	1
3649	1
3654	1
3656	1
3659	1
3661	1
3662	1
3663	1
3668	1
3670	1
3673	1
3674	1
3677	1
3685	1
3690	1
3691	1
3693	1
3694	1
3696	1
3702	1
3704	1
3707	1
3708	1
3710	1
3711	1
3712	1
3719	1
3724	1
3726	1
3728	1
3730	1
3735	1
3743	1
3747	1
3750	1
3752	1
3755	1
3758	1
3759	1
3760	1
3765	1
3767	1
3772	1
3775	1
3785	1
3795	1
3806	1
3813	1
3816	1
3818	1
3821	1
3824	1
3827	1
3830	1
3832	1
3847	1
3848	1
3850	1
3855	1
3859	1
3860	1
3862	1
3864	1
3870	1
3873	1
3878	1
3880	1
3882	1
3884	1
3885	1
3888	1
3891	1
3897	1
3899	1
3900	1
3905	1
3908	1
3914	1
3915	1
3917	1
3922	1
3926	1
3940	1
3941	1
3942	1
3953	1
3956	1
3972	1
3981	1
3983	1
3988	1
3993	1
3999	1
4006	1
4013	1
4020	1
4023	1
4024	1
4025	1
4026	1
4031	1
4039	1
4043	1
4045	1
4047	1
4049	1
4052	1
4054	1
4058	1
4060	1
4066	1
4068	1
4072	1
4073	1
4076	1
4079	1
4081	1
4082	1
4083	1
4084	1
4089	1
4090	1
4091	1
4096	1
4097	1
4098	1
4102	1
4108	1
4109	1
4111	1
4112	1
4113	1
4115	1
4120	1
4121	1
4123	1
4129	1
4138	1
4142	1
4146	1
4155	1
4156	1
4157	1
4158	1
4159	1
4161	1
4162	1
4164	1
4170	1
4177	1
4179	1
4182	1
4189	1
4202	1
4205	1
4208	1
4212	1
4214	1
4217	1
4222	1
4230	1
4232	1
4233	1
4236	1
4238	1
4265	1
4270	1
4282	1
4283	1
4297	1
4298	1
4300	1
4309	1
4312	1
4326	1
4330	1
4355	1
4362	1
4366	1
4371	1
4373	1
4378	1
4392	1
4396	1
4400	1
4403	1
4407	1
4412	1
4414	1
4419	1
4421	1
4424	1
4426	1
4428	1
4431	1
4432	1
4436	1
4442	1
4443	1
4460	1
4465	1
4472	1
4477	1
4483	1
4485	1
4486	1
4487	1
4491	1
4497	1
4498	1
4499	1
4500	1
4505	1
4509	1
4511	1
4513	1
4515	1
4517	1
4521	1
4522	1
4528	1
4529	1
4530	1
4532	1
4533	1
4534	1
4535	1
4537	1
4538	1
4540	1
4543	1
4545	1
4547	1
4555	1
4556	1
4558	1
4560	1
4563	1
4565	1
4568	1
4570	1
4571	1
4572	1
4573	1
4576	1
4577	1
4580	1
4582	1
4586	1
4588	1
4589	1
4591	1
4597	1
4601	1
4606	1
4608	1
4615	1
4628	1
4632	1
4634	1
4639	1
4646	1
4664	1
4673	1
4679	1
4681	1
4682	1
4683	1
4686	1
4689	1
4690	1
4692	1
4694	1
4702	1
4707	1
4714	1
4718	1
4720	1
4722	1
4726	1
4733	1
5802	1
5849	1
5851	1
5854	1
5857	1
5858	1
5861	1
6395	1
