4644	1
4646	8
4647	10
4651	2
4654	3
4655	1
4658	2
4662	2
4664	3
4666	1
4670	22
4679	27
4681	194
4682	74
4683	44
4684	12
4686	45
4689	8
4690	8
4691	2
4692	4
4698	4
4702	2
4705	1
4707	1
4714	6
4718	6
4720	3
4722	8
4726	2
4733	2
4738	1
4744	26
9372	4
9786	1
12948	4
12949	1
12953	2
12990	34
12991	6
13006	7
13011	5
13044	36
13048	2
13055	24
13070	3
13078	170
13081	3
13083	2
13098	3
13099	3
13101	7
13102	1
13119	3
13129	27
13170	3
13187	5
13216	102
13217	75
13258	9
13260	8
13274	43
13288	48
13306	11
13327	11
13329	62
13331	48
13333	1
13339	6
13341	2
13343	4
13345	68
13351	1
13359	3
13361	2
13363	15
13365	5
13377	1
13379	4
13381	6
13383	42
13385	20
13387	10
13393	2
13399	13
13403	9
13405	2
13411	3
13413	35
13415	5
13417	47
13419	15
13425	10
13427	51
13429	34
13435	4
13441	2
13443	74
13445	1
13447	106
13449	8
13451	54
13452	9
13465	18
13467	1
13469	3
13479	24
13483	1
13485	21
13487	29
13491	4
13493	7
13508	18
13510	7
13523	5
13525	5
13527	1
13531	3
13533	5
13539	3
13541	1
13547	2
13569	4
13571	2
13573	9
13579	30
13585	8
13589	1
13591	2
13597	12
13601	30
13606	2
13612	3
13614	3
13622	6
13624	1
13626	14
13630	1
13640	5
13649	6
13651	5
13654	2
13660	3
13666	1
13674	27
13696	5
13700	3
13702	9
13708	17
13715	10
13717	2
13727	5
13731	88
13748	10
13750	9
13754	3
13756	1
13758	2
13762	1
13768	3
13816	2
13818	1
13821	5
13824	21
13894	8
14027	11
15000	45
15008	15
15193	12
15304	283
15368	23
15371	31
15565	18
15945	8
15957	26
16049	4
16364	7
16430	2
16481	32
16680	1
16681	8
16719	18
16723	1
16752	220
16897	27
16901	3
16902	6
16903	1
16904	2
16905	1
16906	164
16907	7
16909	2
16913	2
16915	19
16922	21
16924	16
18795	3
19017	4
19019	7
19020	4
19021	3
19022	3
19023	1
19024	1
19025	5
19026	2
19028	5
19030	2
19032	3
19744	15
19767	2
19768	5
19769	2
19953	13
20340	1
20342	12
20401	21
20402	6
20403	13
20404	1
20405	3
20406	3
20407	2
20408	5
20409	1
20410	8
20411	6
20414	14
20415	5
20416	3
20417	2
20418	3
20420	2
20421	2
20422	3
20423	2
20424	1
20425	9
20426	1
20484	16
20511	1
20676	9
20803	29
20804	7
20805	6
20997	17
21010	4
21015	4
21017	7
21018	11
21020	4
22294	2
22511	5
22655	8
22656	2
22661	1
22663	92
22666	38
22694	11
22869	2
22903	125
22978	2
22987	1
22999	3
23004	1
23013	3
23014	1
23028	8
23029	4
23031	7
23036	2
23081	2
23090	1
23101	1
23105	4
23110	13
23114	1
23115	3
23128	1
23131	2
23206	1
23207	8
23211	10
23225	3
23241	1
23243	3
23250	1
23253	4
23255	2
23262	4
23264	17
23265	4
23282	3
23283	6
23379	2
23413	14
23551	1
24736	1
24776	7
24953	217
24957	4
24960	2
24962	4
24964	3
25385	2
25593	1
25625	22
25629	35
28470	1
28472	22
28473	1
28474	2
28475	4
28477	3
28478	1
28479	15
28480	3
28483	280
28486	9
28488	1
28489	3
28490	13
28492	2
28493	2
28494	9
28497	1
28498	3
28501	15
28502	30
28503	16
28504	5
28508	4
28509	27
28511	56
28512	2
28513	6
28514	1
28515	9
28516	6
28517	2
28518	2
28520	5
28522	4
28523	16
28525	7
28526	1
28527	8
28528	26
28529	2
28532	11
28536	1
28539	2
28540	6
28542	2
28543	1
28544	1
28545	60
28546	3
28547	2
28909	80
28911	2
28917	1
28927	1
28929	19
28930	19
28931	2
28932	1
28933	10
28934	1
28935	6
28936	1
28938	7
28940	8
28941	2
28942	4
28943	2
28944	1
28945	2
28946	2
28947	8
28948	17
28949	1
28950	11
28951	1
28952	2
28953	1
28954	61
28955	5
28956	1
28957	2
28958	3
28959	7
28960	1
28961	1
28962	1
28963	6
28964	3
28965	1
28966	2
28968	1
28970	1
28971	3
28972	3
28973	1
28974	17
28976	1
28977	5
28978	11
28979	2
28980	10
28982	5
29588	4
29594	5
29596	2
29606	5
29618	1
29636	1
29649	18
29650	77
29651	6
29652	42
29653	5
29654	30
29655	161
29656	2
29657	9
29659	19
29660	9
29661	31
29662	2
29663	55
29664	68
29665	10
29666	15
29667	23
29668	28
29669	9
29671	9
29672	206
29674	53
29675	9
29677	17
29678	1
29679	23
29682	5
29683	23
29684	11
29685	4
29686	5
29687	8
29689	26
29690	11
29692	16
29694	5
29695	49
29696	1
29698	1
29699	1
29701	8
29703	1
29705	1
29706	23
29707	9
29708	6
29709	16
29712	6
29715	6
29717	3
29719	57
29722	22
29724	1
29725	4
29727	14
29729	22
29730	1
29734	8
29739	11
29740	9
29742	5
29744	1
29746	6
29747	9
29752	5
29753	11
29754	3
29755	1
29758	1
29759	1
29760	10
29761	2
29762	2
29763	1
29764	1
29765	1
29766	5
29767	2
29768	88
29769	10
29770	3
29771	62
29772	1
29773	1
29774	1
29775	4
29777	2
29780	119
29783	4
29784	1
29785	2
29786	2
29787	1
29788	32
29791	1
29793	1
29796	1
29797	9
29798	1
29801	4
29802	8
29803	13
29808	101
29812	1
29813	6
29814	1
29815	1
29818	97
29819	1
32101	3
32189	12
32198	3
32201	5
32202	90
32204	8
32208	1
32209	4
32211	2
32212	1
32213	2
32214	3
32215	4
32217	3
32218	6
32219	14
32220	7
32222	1
32224	60
32227	1
32228	12
32229	3
32230	9
32231	2
32232	48
32233	2
32234	6
32235	1
32237	4
32238	3
32239	130
32240	9
32241	2
32242	9
32243	1
32244	1
32245	6
32246	7
32247	32
32248	2
32249	3
32250	4
32251	4
32258	5
33108	4
33109	14
33111	5
33113	22
33114	10
33115	6
33116	2
33117	8
33118	31
33119	2
33120	22
33121	2
33122	1
33123	4
33124	6
33125	18
33126	1
33127	11
33128	23
33129	16
33130	8
33131	1
33132	7
33133	1
33134	1
33135	4
33136	2
33137	4
33138	8
33139	2
33140	1
33141	1
33142	2
33143	1
33144	3
33145	1
33146	1
33147	1
33148	1
33149	3
33150	5
33151	2
33152	85
33153	22
34166	2
34170	19
34172	10
34173	10
34176	21
34177	1
34179	3
34180	1
34182	12
34185	1
34190	26
34192	24
34193	25
34195	1
34199	36
34203	3
34205	6
34206	1
34207	1
34208	1
34209	1
34211	1
34212	1
34213	5
34214	1
34215	1
34220	3
34221	1
34222	2
34224	1
34225	4
34226	4
34227	8
34228	3
34229	3
34230	3
34231	3
34232	4
34233	2
34235	2
34236	4
34237	1
34238	3
34239	3
34240	5
34241	5
34242	1
34243	6
34244	1
34245	6
34248	1
34249	4
34250	1
34252	1
34253	38
34254	14
34255	2
34256	93
34262	1
34263	7
34266	4
34267	3
34269	1
34270	14
34272	6
34273	6
34274	31
34275	6
34276	6
34277	6
34278	11
34279	1
34280	7
34281	1
34282	6
34283	1
34284	1
34285	6
34286	6
34287	1
34288	6
34289	6
34290	7
34291	1
34294	7
34295	3
34296	6
34297	8
34298	1
34299	8
34301	16
34305	8
34306	7
34307	3
34308	8
34309	4
34310	2
34311	1
34312	2
34313	1
34314	4
34315	4
34316	10
34317	19
34318	5
34319	4
34320	4
34321	4
34323	2
34324	6
34325	4
34326	1
34328	5
34329	5
34330	4
34331	3
34333	1
34335	2
34340	2
34341	10
34342	4
34343	7
34344	7
35608	249
35625	63
35628	11
35706	1
35708	29
35712	4
35714	1
35716	4
35871	1
35872	31
35874	1
35875	30
35877	11
35878	4
35879	2
35880	2
35881	2
35882	33
35883	76
35884	46
35885	45
35886	70
35889	1
35891	5
35892	1
35894	1
35896	13
35899	2
35901	4
35906	2
35907	3
35909	1
35915	3
35919	3
35922	56
35923	1
35924	231
35925	46
35926	8
35928	13
35930	5
35933	9
35935	2
35936	115
35938	30
35940	3
35941	7
35942	1
35944	1
35945	4
35946	2
35947	2
35948	2
35949	2
35950	2
35951	2
35952	2
35953	2
35954	1
35955	2
35956	2
35958	2
35960	1
35962	3
35963	8
35964	6
35965	5
35967	2
35968	8
35969	3
35972	1
35974	48
35975	1
35976	2
35977	2
35978	1
35979	1
35980	5
35981	2
35982	5
35983	2
35984	6
35985	1
35986	1
35987	1
35988	9
35989	7
35990	1
35991	4
35992	1
35993	1
35995	1
35996	3
36000	14
36002	1
36008	1
36010	3
36012	13
36013	8
36014	2
36592	5
36593	2
36594	15
36595	10
36596	224
36597	142
36598	1
36599	12
36600	4
36602	11
36604	6
36606	5
36608	4
36610	11
36612	4
36614	3
36616	23
36618	4
36620	5
36622	5
36624	7
36748	28
36749	1
36774	2
36775	3
36777	20
36899	9
36900	32
36901	3
36902	25
36903	2
36905	4
37334	77
37488	1
37489	5
37490	9
37492	14
37494	8
37495	8
37499	15
37501	5
37563	3
37565	14
37622	10
37645	10
37646	2
37647	4
37648	6
37649	8
37650	9
37656	9
37657	22
37660	11
37661	7
37663	37
37671	3
37672	19
37673	1
37674	1
37675	1
37676	4
37677	3
37678	1
37679	1
37680	5
37681	3
37682	33
37683	1
37684	2
37685	39
37687	4
37690	22
37717	2
37718	1
37719	2
37720	20
37721	12
37722	9
37723	287
37724	9
37725	1
37726	3
37728	7
37729	4
37730	22
37731	3
37794	2
37821	4
37824	1
37826	3
37828	5
37830	2
37834	4
37935	3
38148	1
38177	2
38179	3
38181	1
38183	2
38185	1
38187	3
38189	4
38191	3
38193	7
38195	14
38197	15
38199	1
38201	1
38205	34
38207	3
38209	3
38211	6
38213	2
38215	28
38219	1
38221	12
38223	1
38225	2
38227	6
38229	3
38231	3
38235	1
38237	1
38238	4
38350	1
38412	7
38414	33
38594	22
38596	7
38651	5
38652	1
38680	1
38686	3
38689	5
38691	4
38694	1
38698	2
38700	5
38702	5
38704	5
38705	7
38706	1
38710	1
38712	1
38714	2
38716	9
38722	6
38726	1
38727	13
38729	5
38731	9
38735	5
38736	3
38783	245
38784	6
38785	64
38786	3
38787	29
38788	19
38789	10
38790	5
38791	4
38843	35
38844	37
38845	17
38846	13
38847	7
38848	26
38849	89
38850	1
38851	4
38852	5
38853	20
38854	1
38855	9
38856	11
38857	25
38858	27
38859	63
38860	51
38861	16
38862	20
38864	1
38865	66
38867	14
38868	43
38869	15
38870	13
38872	10
38873	18
38874	5
38903	9
38904	4
38905	6
38906	1
38907	2
38908	1
38909	2
38910	1
38911	1
38912	1
38913	1
38915	1
38916	3
38917	2
38918	2
38919	1
38920	1
38921	1
38922	2
38924	2
38925	1
38927	1
38929	2
38942	40
39106	1
39268	1
39269	7
39270	1
39271	60
39279	2
39285	2
39288	5
39289	8
39295	9
39296	21
39297	6
39321	9
39322	3
39324	8
39325	1
39329	6
39332	16
39333	1
39334	9
39338	15
39343	9
39344	11
39346	3
39347	13
39348	3
39350	37
39351	1
39352	61
39353	3
39354	3
39356	2
39358	156
39361	3
39365	1
39367	26
39373	1
39376	2
39379	7
39380	1
39385	8
39387	19
39388	23
39391	18
39394	4
39414	69
39417	6
39418	8
39467	78
39468	44
39470	17
39471	54
39473	5
39474	12
39499	3
39501	4
39503	1
39505	2
39506	1
39507	3
39508	2
39510	5
39511	4
39512	3
39513	11
39514	2
39516	2
39518	3
39519	2
39520	1
39522	4
39524	4
39526	4
39527	1
39529	44
39530	9
39531	2
39532	1
39533	1
39534	1
39535	2
39537	1
39539	3
39541	2
39542	3
39545	2
39547	1
39549	2
39551	2
39552	3
39553	7
39554	2
39555	2
39583	2
39584	20
39614	1
39615	1
39631	8
39634	1
39639	13
39790	8
39833	1
39848	13
39852	3
39853	1
39855	10
39858	3
39860	45
39861	4
39862	62
39863	3
39864	5
39865	2
39867	1
39868	1
39869	2
39870	6
39871	1
39873	13
39874	9
39875	6
39876	2
39877	4
39878	7
39879	12
39880	1
39881	1
39882	1
39883	1
39884	13
39885	4
39886	29
39887	1
39888	1
39889	4
39891	2
39892	2
39893	1
39894	69
39895	6
39896	2
39897	2
39898	1
39899	8
39900	16
39901	1
39902	10
39903	1
39904	4
39905	25
39906	2
39907	1
39908	4
39909	2
39910	7
39911	1
39912	37
39913	4
39914	1
39915	3
39916	6
39917	2
39918	3
39919	3
39920	2
39921	7
39922	9
39925	11
39927	15
39946	16
39947	11
39969	1
39974	3
39976	4
39980	5
39982	1
39984	103
39989	9
39993	20
40000	2
40003	6
40007	1
40009	20
40011	1
40015	4
40024	1
40027	1
40031	15
40034	1
40045	1
40148	3
40149	5
40247	4
40321	6
40337	9
40565	2
40590	2
40592	3
40686	13
40689	1
40698	37
40699	4
40700	1
40701	2
40702	1
40703	1
40704	1
40705	1
40706	1
40707	5
40708	2
40709	15
40711	3
40712	1
40713	1
40714	3
40715	2
40716	8
40717	3
40718	1
40719	1
40721	1
40722	25
40723	7
40727	3
40729	3
40730	1
40731	1
40732	1
40733	1
40734	2
40735	2
40736	6
40737	5
40738	6
40740	3
40742	4
40743	2
40745	1
40746	2
40748	14
40750	69
40755	5
40758	2
40759	5
40761	16
40763	1
40764	1
40765	7
40767	4
40768	10
40769	6
40770	3
40771	3
40772	9
40773	3
40774	1
40775	1
40777	3
40778	2
40779	3
40780	11
40781	1
40782	1
40783	5
40784	4
40786	4
40788	3
40790	3
40791	2
40793	6
40795	4
40796	3
40797	1
40798	4
40799	3
40828	93
40858	5
40863	5
40865	1
40869	5
40880	5
40888	10
40891	2
40902	9
40909	8
40916	3
40918	12
40919	12
40920	3
40922	14
40924	4
40926	4
40928	3
40935	1
40937	3
40939	1
40941	1
40943	2
40945	2
40947	8
40949	9
40950	2
40952	2
40954	4
40955	2
40957	1
40959	8
40960	5
40962	10
41205	2
41220	1
41226	8
41228	11
41230	6
41233	2
41240	5
41241	35
41257	10
41258	10
41378	158
41381	1
41386	2
41390	4
41396	14
41398	7
41401	5
41466	78
41468	12
41472	1
41474	1
41476	3
41478	2
41480	7
41482	1
41484	2
41486	177
41488	2
41490	3
41492	20
41494	3
41496	19
41498	2
41500	6
41502	13
41505	3
41506	3
41507	3
41511	8
41516	2
41522	27
41526	2
41531	5
41534	9
41535	5
41536	7
41537	12
41538	3
41539	4
41540	14
41541	1
41545	3
41546	6
41548	5
41550	60
41551	1
41554	9
41558	1
41560	4
41561	9
41563	5
41566	1
41568	58
41570	5
41571	7
41573	2
41578	4
41582	3
41584	1
41588	5
41592	3
41594	10
41596	11
41600	1
41602	2
41604	1
41606	3
41608	1
41614	1
41620	2
41622	5
41624	2
41626	1
41633	4
41635	3
41637	1
41641	1
41644	6
41646	4
41648	2
41650	5
41652	2
41653	119
41655	1
41657	1
41659	1
41663	1
41689	40
41767	2
41776	11
41778	1
41782	2
41784	1
41786	3
41788	1
41803	24
41896	3
41911	3
41964	4
41982	3
41994	13
42032	6
42033	11
42034	11
42035	2
42036	6
42037	194
42038	20
42039	5
42040	1
42041	2
42042	14
42043	27
42044	3
42046	2
42048	3
42050	1
42051	2
42053	23
42064	1
42072	1
42075	1
42079	3
42081	3
42083	1
42085	1
42087	2
42089	3
42090	1
42105	1
42107	3
42229	69
42328	21
42329	5
42332	7
42333	2
42337	60
42345	2
42569	1
42570	1
42571	1
42754	14
42755	1
43067	11
43071	8
43073	4
43077	1
43104	3
43166	24
43168	11
43171	22
43173	2
43175	4
43177	1
43178	34
43188	6
43190	3
43192	4
43194	3
43195	7
43197	6
43199	1
43200	10
43202	6
43203	4
43204	9
43206	3
43207	4
43208	12
43233	20
43237	2
43253	1
43335	10
43364	42
43366	15
43367	3
43368	2
43444	3
43446	1
43450	2
43452	2
43461	2
43474	2
43483	8
43485	8
43487	1
43489	2
43493	28
43495	29
43499	1
43501	11
43503	4
43505	1
43510	1
43516	1
43520	1
43522	47
43524	2
43526	4
43534	13
43536	67
43537	11
43539	1
43547	1
43549	3
43559	5
43561	1
43573	1
43575	67
43577	1
43691	3
43706	1
43709	8
43711	58
43713	1
43719	1
43723	6
43725	2
43729	1
43782	11
43851	5
43869	2
43872	9
43875	6
43879	16
43887	1
43891	38
43893	1
43895	2
43897	9
43907	78
43909	2
44015	121
44016	6
44456	1
44476	1
44583	2
44584	2
44586	157
44587	2
44588	93
44589	6
44602	2
44681	10
44682	91
44683	6
44684	24
44685	52
44686	3
44762	1
44929	9
44944	1
44947	2
44964	1
44972	1
44976	1
44982	16
44984	1
44987	1
45001	2
45003	3
45004	6
45005	3
45043	11
45077	3
45078	5
45079	6
45090	2
45091	15
45164	7
45166	2
45167	2
45171	64
45172	11
45174	4
45176	11
45177	1
45179	5
45181	11
45184	6
45185	5
45187	24
45189	14
45206	2
45207	4
45208	4
45209	3
45210	7
45211	129
45249	3
45251	2
45314	18
45318	11
45322	133
45325	24
45326	1
45339	3
45371	2
45372	2
45385	10
45423	56
45451	7
45463	1
45494	2
45679	17
45683	2
45685	1
45686	1
45687	5
45688	1
45689	1
45690	1
45691	2
45692	1
45693	2
45695	12
45831	4
45832	2
45833	2
45834	10
45835	7
45836	8
45837	11
45838	3
45839	5
45840	3
45841	1
45842	1
45843	29
45845	1
45893	1
45898	1
45899	3
45900	2
45901	1
45902	5
45910	6
45912	11
45914	2
45919	3
45982	7
45988	2
46029	4
46030	26
46031	1
46032	34
46033	2
46037	1
46039	1
46040	6
46044	3
46046	2
46049	5
46050	3
46052	16
46056	41
46058	5
46064	1
46065	15
46066	59
46068	4
46069	5
46072	15
46087	2
46090	4
46091	46
46094	23
46096	10
46098	6
46100	9
46105	1
46107	1
46112	32
46114	1
46118	9
46121	8
46142	4
46144	6
46146	5
46147	49
46148	1
46150	8
46156	3
46220	9
46247	21
46249	3
46251	3
46315	2
46317	1
46319	2
46321	2
46323	6
46325	15
46327	2
46329	1
46331	14
46335	2
46346	4
46348	6
46362	15
46364	2
46365	3
46367	77
46369	2
46370	3
46372	4
46374	2
46376	1
46378	1
46379	6
46385	9
46387	1
46389	3
46391	2
46393	4
46395	11
46397	27
46401	1
46403	2
46405	4
46407	2
46409	5
46411	4
46415	5
46417	20
46421	22
46423	7
46425	1
46447	4
46587	2
46611	2
46664	4
46666	3
46667	1
46668	2
46669	2
46670	2
46671	2
46672	2
46673	2
46762	2
46763	2
46772	1
46773	2
46774	1
46775	1
46776	1
46787	1
46788	5
46789	13
46836	2
46838	39
46901	30
46945	6
46959	3
46961	1
46963	1
46964	2
46965	4
46967	4
46969	12
46970	8
46971	4
46972	6
46973	7
46974	2
46975	1
46976	4
46980	3
46981	1
46982	1
46983	1
46985	11
46986	2
46987	1
46991	7
46993	7
46994	2
46996	4
47033	20
47035	4
47037	24
47038	2
47050	4
47051	25
47052	3
47053	1
47064	38
47065	7
47074	1
47075	1
47076	7
47077	1
47078	2
47080	6
47082	228
47083	148
47084	30
47085	50
47086	2
47087	5
47088	5
47089	6
47091	4
47093	8
47095	2
47096	5
47098	1
47099	1
47101	7
47103	5
47105	3
47106	4
47141	2
47143	3
47247	49
47438	1
47439	1
47440	1
47441	1
47443	2
47445	1
47454	14
47456	1
47458	2
47471	2
47472	2
47519	21
47600	7
47601	3
47602	7
47604	1
47606	4
47608	1
47610	2
47611	2
47613	2
47615	1
47617	2
47618	1
47619	2
47620	2
47621	4
47622	9
47623	8
47624	4
47625	3
47626	9
47627	4
47628	5
47629	2
47630	7
47631	8
47632	4
47633	8
47634	7
47635	7
47636	1
47637	6
47638	1
47642	4
47643	12
47645	1
47647	1
47649	4
47651	15
47653	4
47654	4
47655	17
47689	5
47742	226
47765	2
47963	26
47964	6
47965	15
47966	11
47968	5
48024	3
48026	9
48027	38
48028	2
48030	5
48032	33
48034	8
48036	13
48039	3
48040	3
48042	37
48044	3
48046	2
48049	1
48051	4
48053	54
48059	6
48061	4
48063	3
48067	5
48093	2
48101	128
48103	3
48104	41
48105	66
48106	70
48108	2
48109	42
48111	2
48117	14
48119	47
48123	6
48127	1
48129	2
48131	20
48133	1
48135	33
48137	2
48203	4
48210	1
48211	1
48213	1
48225	1
48226	1
48227	1
48231	1
48234	53
48236	3
48240	1
48242	2
48244	1
48245	2
48247	1
48248	5
48249	4
48386	33
48391	1
48401	5
48517	2
48518	170
48520	5
48524	4
48526	1
48532	1
48534	5
48536	2
48537	44
48538	4
48545	5
48551	2
48552	3
48553	2
48554	1
48555	10
48556	10
48557	9
48666	13
48732	36
48734	10
48735	50
48749	4
48753	7
48755	1
48757	1
48759	5
48761	2
48763	2
48765	1
48767	4
48769	4
48771	4
48773	6
48776	1
48779	8
48788	2
48790	1
48793	6
48795	1
48798	4
48801	7
48804	3
48807	7
48809	45
48811	2
48813	2
48815	1
48816	3
48820	3
48822	4
48872	3
48873	10
48874	9
48875	2
48921	2
48923	1
48924	4
48925	1
48926	1
48927	5
48928	2
48929	2
48930	3
48931	2
48932	2
48933	2
48934	2
48993	1
48996	4
48998	1
48999	1
49000	1
49001	1
49002	1
49005	1
49011	13
49014	5
49015	6
49017	6
49019	3
49021	2
49022	1
49024	5
49025	3
49026	5
49028	2
49030	2
49032	2
49034	2
49036	4
49038	1
49039	3
49040	5
49041	1
49045	41
49046	3
49049	4
49050	1
49051	5
49052	4
49053	3
49054	6
49055	3
49056	2
49058	3
49059	1
49061	5
49062	2
49063	1
49065	2
49067	5
49068	5
49069	1
49070	2
49071	1
49072	1
49073	8
49074	1
49076	1
49078	20
49121	3
49123	4
49125	2
49126	2
49133	2
49138	6
49140	1
49141	5
49142	4
49143	1
49144	17
49146	3
49148	3
49151	3
49152	2
49153	6
49155	10
49156	1
49157	2
49158	4
49159	1
49160	1
49161	4
49162	8
49163	1
49164	1
49165	1
49166	3
49167	2
49168	16
49169	7
49170	69
49172	1
49174	15
49189	6
49190	7
49207	5
49208	1
49209	2
49210	4
49211	13
49212	6
49213	2
49215	7
49216	8
49219	1
49220	7
49221	4
49225	11
49286	2
49367	3
49368	1
49369	10
49370	2
49371	3
49372	4
49373	22
49374	2
49375	3
49376	3
49377	6
49378	3
49379	2
49380	12
49381	3
49383	9
49385	4
49386	5
49387	3
49388	2
49389	2
49390	21
49391	5
49399	1
49400	2
49402	1
49403	1
49438	4
49450	5
49451	3
49452	1
49453	1
49454	2
49455	1
